id,title,year,budget,revenue
14057,Trust the Man,2005,9000000,2548378
12621,Hamlet 2,2008,9000000,4934104
1808,Velvet Goldmine,1998,9000000,4313644
293670,The Wailing,2016,0,0
27329,The Legend of Suriyothai,2001,9000000,461581
29514,Two Evil Eyes,1990,0,0
12454,All or Nothing,2002,9000000,184255
8883,Flame & Citron,2008,0,0
291081,Red Riding: In the Year of Our Lord 1974,2009,0,0
41248,The Girl on the Train,2009,0,3124
25968,Veronika Decides to Die,2009,9000000,2243
52010,"Ultramarines: A Warhammer 40,000 Movie",2010,0,0
11588,The I Inside,2004,8800000,0
43418,Beneath Hill 60,2010,9000000,3440939
71157,Polisse,2011,8900000,22744132
333355,Star Wars: Clone Wars: Volume 1,2005,0,0
327833,Skin Trade,2014,9000000,1242
71805,Shipwrecked,1990,0,0
9451,Election,1999,8500000,17202854
150202,The Haunting in Connecticut 2: Ghosts of Georgia,2013,0,0
19644,Silmido,2003,8500000,30298347
20360,Namastey London,2007,8400000,6831069
14353,Repo! The Genetic Opera,2008,0,0
11818,Valley of the Wolves: Iraq,2006,0,0
11176,The Muppet Movie,1979,8000000,76657000
14114,You Got Served,2004,8000000,50811858
28121,A Thin Line Between Love and Hate,1996,8000000,34873513
10885,Shutter,2008,8000000,47782426
16471,Modern Problems,1981,8000000,24474312
385736,Kicks,2016,10000000,150191
11971,Much Ado About Nothing,1993,8000000,22549338
42819,The City of Your Final Destination,2009,8300000,1353296
209263,Enough Said,2013,8000000,25621449
59930,The Inkwell,1994,8000000,8864699
23570,The Pallbearer,1996,8000000,5656388
19489,Held Up,1999,8000000,4714090
14629,Woman on Top,2000,8000000,10192613
8293,Howards End,1992,8000000,26342441
1958,8 Women,2002,0,0
26618,Clay Pigeons,1998,8000000,2256606
46138,Made in Dagenham,2010,8000000,15644196
45791,When Did You Last See Your Father?,2007,0,0
110683,The Wicked Lady,1983,8000000,589308
26963,The Secret of Kells,2009,8000000,3582797
153397,Restless,2012,0,16659
30141,The Singing Detective,2003,8000000,524747
17044,The Land Girls,1998,8000000,146083
12183,The Wendell Baker Story,2005,8000000,127188
12192,Pathology,2008,8000000,3270974
36597,Wuthering Heights,2009,0,460041
10913,Dear Wendy,2005,8000000,446438
256687,Swelter,2014,8000000,44197
220488,My Lucky Star,2013,0,0
1544,Imagine Me & You,2005,7900000,3129471
374461,Mr. Church,2016,8000000,685780
182873,Green Street Hooligans: Underground,2013,8000000,0
21512,The Blood of Heroes,1989,7700000,882290
389425,Code of Honor,2016,8000000,0
29461,Soul Food,1997,7500000,43492389
283708,Far from Men,2014,0,0
11308,The Hotel New Hampshire,1984,7500000,5142858
15365,Witless Protection,2008,7500000,4151836
24356,Masked and Anonymous,2003,7500000,555335
55903,Betty Fisher and Other Stories,2001,0,0
2577,Code 46,2003,7500000,1788324
103903,Outside Bet,2012,7500000,13524
312113,Black November,2012,7500000,38354
14165,Ta Ra Rum Pum,2007,7400000,9443864
2011,Persepolis,2007,7300000,25397187
45650,The Hole,2009,7500000,10834406
29064,The Omega Code,1999,7200000,12678312
326284,Pound of Flesh,2015,7500000,0
10727,Darkness Falls,2003,7000000,47289758
17908,My Dog Skip,2000,7000000,35795319
8390,"Definitely, Maybe",2008,7000000,55617866
9392,The Descent,2005,7000000,57051053
24977,Michael Jordan to the Max,2000,7000000,19276267
1696,The Devil's Rejects,2005,7000000,20940428
77156,Alien Zone,1978,0,0
44718,Get Low,2010,7000000,10828305
11342,Warlock,1989,7000000,8824553
34653,A Single Man,2009,7000000,28142379
57825,Bride & Prejudice,2004,7000000,25269040
9555,Rabbit-Proof Fence,2002,7000000,16866928
15581,Who's Your Caddy?,2007,7000000,5694308
12400,Redbelt,2008,7000000,2667084
39053,Cyrus,2010,7000000,10062896
104896,A Dog Of Flanders,1999,7000000,2165637
12271,Factory Girl,2006,7000000,1661464
226354,The Christmas Candle,2013,7000000,1933829
48620,The Mighty Macs,2009,7000000,1891936
37080,Mother and Child,2009,7000000,6537179
25388,March or Die,1977,7000000,1000000
11687,The Visitors,1993,0,0
39210,Somewhere,2010,7000000,17023121
31535,Chairman of the Board,1998,7000000,306715
192134,Dom Hemingway,2013,7000000,1857458
1956,Gerry,2002,7000000,719699
24985,The Heart of Me,2002,7000000,531222
15013,Wah-Wah,2005,7000000,463039
277519,Z Storm,2014,0,0
78381,Twixt,2011,7000000,1268346
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,2014,0,0
8879,Pale Rider,1985,6900000,41410568
13649,High School Musical 2,2007,7000000,0
325373,Two Lovers and a Bear,2016,6840000,22273
334527,Criminal Activities,2015,7000000,386744
2211,Aimee & Jaguar,1999,6800000,927107
13919,The Chumscrubber,2005,6800000,49526
14576,Shade,2003,6800000,9533964
38970,"Remember Me, My Love",2003,6700000,223878
41009,Perriers Bounty,2009,6600000,828
7347,Elite Squad,2007,0,0
25113,The Four Seasons,1981,6500000,42488161
34723,The Adventures of Huck Finn,1993,6500000,24103594
10496,Bats,1999,6500000,10155691
1591,Nowhere in Africa,2001,6500000,6568446
26665,Aberdeen,2000,6500000,64148
62255,Tracker,2010,6500000,3149
5708,Control,2007,6400000,8902141
21641,The Damned United,2009,6400000,4199874
16619,Ordinary People,1980,6200000,52302978
20322,The Brothers,2001,6000000,27958191
13785,Best in Show,2000,6000000,20695413
36739,School Daze,1988,6000000,14545844
11191,Mystic Pizza,1988,6000000,12793213
12509,Pollock,2000,6000000,10557291
80304,Casa De Mi Padre,2012,6000000,8446952
8545,Little Voice,1998,6000000,21787233
19556,Miss March,2009,6000000,4713059
13403,Hedwig and the Angry Inch,2001,6000000,3740030
347764,Goddess of Love,2015,0,0
31064,The Business of Strangers,2001,6000000,1290920
11583,The First Great Train Robbery,1979,6000000,391942
18602,Morvern Callar,2002,6000000,267194
10930,The Flower of Evil,2003,6000000,181798
32395,The Greatest,2009,6000000,117796
7547,Come Early Morning,2006,6000000,119452
35944,Lucky Break,2001,6000000,4316497
42222,Julia,1977,0,0
44260,Lake of Fire,2006,6000000,26007
9282,11:14,2003,0,0
38940,Men of War,1994,6000000,0
35689,Don McKay,2009,6000000,13722
37206,A Shine of Rainbows,2009,6000000,0
58626,The Hit List,2011,6000000,0
183894,Emma,2009,5900000,37831658
168027,Freaky Deaky,2012,6000000,0
135595,Trade Of Innocents,2012,5800000,15091
89861,Stiff Upper Lips,1998,5700000,69582
57022,Sunshine State,2002,5600000,3281898
147767,Khiladi 786,2012,5600000,14683763
55567,Standing Ovation,2010,5600000,531806
16186,Diary of a Mad Black Woman,2005,5500000,50458356
7863,Shine,1996,5500000,36675932
138697,Don Jon,2013,5500000,41268579
1548,Ghost World,2001,5500000,8761608
11889,Iris,2001,5500000,5692941
5528,The Chorus,2004,0,0
27451,Harvard Man,2001,5500000,56653
73532,Le Havre,2011,0,0
979,Irreversible,2002,5400000,8133256
193722,R100,2013,5500000,24956
253253,Animals,2014,5500000,0
51995,Salvation Boulevard,2011,5500000,28468
13173,The Ten,2007,5250000,786677
22908,A Room for Romeo Brass,1999,5250000,20097
70670,Headhunters,2011,0,0
84204,Grabbers,2012,5300000,440821
25248,Saint Ralph,2004,5200000,1695126
16633,Somewhere in Time,1980,5100000,9709597
63006,Dum Maaro Dum,2011,5200000,11633427
91586,Insidious: Chapter 2,2013,5000000,161921515
16096,House Party 2,1991,5000000,19438638
16508,Doug's 1st Movie,1999,5000000,19421271
2895,The Apostle,1997,5000000,21277770
15660,Mommie Dearest,1981,5000000,25032000
19848,The Players Club,1998,5000000,23047939
235271,Addicted,2014,5000000,17499242
45153,Eve's Bayou,1997,5000000,14843425
14745,The Haunting of Molly Hartley,2008,5000000,15318257
24913,April Fool's Day,1986,5000000,12947763
13776,Diner,1982,5000000,12592907
16441,The Beastmaster,1982,5000000,10751126
14834,Not Easily Broken,2009,5000000,10732909
378200,The Perfect Match,2016,5000000,10182050
20455,Digimon: The Movie,2000,5000000,16628751
13193,Saved!,2004,0,0
10786,Robin and Marian,1976,5000000,8000000
12484,The Forsaken,2001,5000000,6755271
11959,UHF,1989,5000000,6157157
9900,Grandma's Boy,2006,5000000,6590172
14662,Slums of Beverly Hills,1998,5000000,5502773
21014,Keeping Up with the Steins,2006,5000000,4414753
3028,Jekyll and Hyde ... Together Again,1982,5000000,3707583
36351,Light Sleeper,1992,5000000,1050861
14474,The Oh in Ohio,2006,5000000,648183
8744,Albino Alligator,1996,5000000,353480
38428,"Gandhi, My Father",2007,5000000,2015004
8847,Standard Operating Procedure,2008,5000000,332120
39269,Out of the Blue,1980,4600000,731767
51384,"Lovely, Still",2008,5000000,282687
56930,Tycoon,1947,5000000,121016
41730,Desert Blue,1999,5000000,99147
18442,Decoys,2004,5000000,96760
71547,Fascination,2004,5000000,83356
57876,Area 51,2015,5000000,7556
77495,Sleep Tight,2011,0,0
13849,The Cottage,2008,5000000,1504960
14849,Dead Like Me: Life After Death,2009,5000000,0
12486,Farce of the Penguins,2006,5000000,0
19615,Flying By,2009,5000000,4568257
244403,Rudderless,2014,5000000,584499
292481,Henry & Me,2014,5000000,0
340816,Christmas Eve,2015,0,91302
78814,We Have Your Husband,2011,5000000,0
297596,Dying of the Light,2014,5000000,74639
299552,Born Of War,2013,5000000,0
11935,Capricorn One,1977,5000000,401
113406,Should've Been Romeo,2012,5000000,0
447027,Running Forever,2015,5000000,0
290825,Yoga Hosers,2016,5000000,22958
361159,Navy Seals vs. Zombies,2015,5000000,0
12555,I Served the King of England,2006,0,0
8435,A Cock and Bull Story,2005,0,0
49365,Lady in White,1988,4700000,1705139
11404,Driving Lessons,2006,4700000,239962
300706,Let's Kill Ward's Wife,2014,5000000,0
40185,Camping Sauvage,2005,4600000,3479302
68202,Without Men,2011,4700000,0
8981,Dear Frankie,2004,4600000,3099369
10914,All Hat,2007,4900000,15198
50848,The Names of Love,2010,0,0
166624,Treading Water,2013,4700000,0
10822,Savage Grace,2007,4600000,968805
10844,Out of the Blue,2006,4600000,731767
27686,State Fair,1945,0,10000000
65749,Tango,1998,4500000,5428387
6106,Salvador,1986,4500000,1500000
66607,Saving Private Perez,2011,0,0
17139,Character,1997,0,8278349
12079,Spun,2002,4500000,1022649
4550,Sympathy for Lady Vengeance,2005,0,0
62116,Mozart's Sister,2010,0,0
9991,Mean Machine,2001,4500000,92723
13807,Exiled,2006,0,0
68818,Blackthorn,2011,4500000,1217307
12093,Lilya 4-ever,2002,0,0
281730,Fugly,2014,4500000,0
362105,R.L. Stine's Monsterville: The Cabinet of Souls,2015,4400000,0
10970,Silent Movie,1976,4400000,36145695
17663,Anne of Green Gables,1985,0,0
270938,Falcon Rising,2014,4500000,11774
11826,Sexy Beast,2000,4300000,10158355
29920,Easy Money,2010,0,29309766
26379,Paa,2009,4300000,9791282
34069,Cargo,2009,4200000,313230
10947,High School Musical,2006,4200000,5940
47452,Love and Death on Long Island,1997,4030000,2542264
29426,Survival of the Dead,2010,0,0
165864,Hansel and Gretel Get Baked,2013,4500000,0
987,The Front Page,1974,4000000,15000000
8357,What the #$*! Do We (K)now!?,2004,0,0
10744,The Cooler,2003,4000000,11131455
9782,The Night Listener,2006,4000000,10770993
18713,The Jerky Boys,1995,4000000,7555256
6537,The Orphanage,2007,0,0
184345,A Haunted House 2,2014,4000000,21206861
1809,The Rules of Attraction,2002,4000000,11799060
19153,The Real Cancun,2003,4000000,4188034
16448,Waiting for Guffman,1996,4000000,2922988
15122,Love Stinks,1999,4000000,2793776
1546,Thumbsucker,2005,4000000,1919197
89708,Samsara,2011,4000000,5966671
27551,The Barbarians,1987,4000000,800000
64678,The Art of Getting By,2011,4000000,1989035
309503,Zipper,2015,4500000,0
14293,Poolhall Junkies,2002,4000000,563711
15059,The Loss of Sexual Innocence,1999,4000000,399793
103328,Holy Motors,2012,4000000,4230426
27723,Psycho Beach Party,2000,4000000,267972
20468,The Big Tease,1999,4000000,185577
242575,"Guten Tag, Ramon",2013,4000000,4854356
29122,An Everlasting Piece,2000,0,0
125123,Among Giants,1998,4000000,64359
133575,The Velocity of Gary,1999,4000000,34145
34941,The Last Time I Committed Suicide,1997,4000000,12836
227975,Futuro Beach,2014,0,0
10981,Nothing,2003,4000000,63180
225235,The Geographer Drank His Globe Away,2013,0,0
14902,1776,1972,4000000,0
121676,Inescapable,2012,4000000,4327
20065,Purple Violets,2007,4000000,0
257087,The Veil,2016,4000000,0
46420,The Loved Ones,2009,4000000,12302
114635,The Helpers,2012,4000000,0
158150,How to Fall in Love,2012,4000000,0
251979,The Perfect Wave,2014,4000000,0
266102,Desert Dancer,2014,4000000,596335
29262,The House of Sand,2005,0,0
5178,The Good Heart,2009,3800000,340930
352978,Chain of Command,2015,4000000,0
40505,I Got the Hook Up,1998,3500000,10317779
22007,Train,2008,0,0
10615,Pootie Tang,2001,3500000,3293258
205321,Sharknado,2013,0,0
89540,The Other Conquest,1999,0,0
38007,Ira & Abby,2006,3500000,221096
540,D.E.B.S.,2004,0,0
370464,The Masked Saint,2016,3500000,182695
20055,The Betrayed,2008,3500000,0
224569,Taxman,1999,3500000,9871
395766,The Secret,2016,3500000,0
39303,2:13,2009,0,0
142061,"Batman: The Dark Knight Returns, Part 2",2013,3500000,0
370662,Time to Choose,2015,3500000,29233
252360,In the Name of the King III,2013,3500000,0
256740,Wicked Blood,2014,3500000,0
299145,Stranded,2015,1900000,285593
241766,Lords of London,2014,3440000,0
86549,August,2011,0,5000
75861,To Write Love on Her Arms,2015,3400000,0
13551,The Dead Girl,2006,3300000,19875
850,A Christmas Story,1983,3250000,20640209
12586,Bella,2006,3300000,12405473
11564,Class of 1984,1982,3250000,6965361
8841,The Class,2008,0,0
22051,Adam,2009,3200000,2834485
436,Maria Full of Grace,2004,3200000,14441158
10070,Feast,2005,3200000,690872
125490,Antiviral,2012,3100000,123407
23618,The Original Kings of Comedy,2000,3000000,38236338
10162,Waking Ned,1998,0,0
259943,Coming Home,2014,3000000,32653000
223485,Slow West,2015,3750000,2089072
29463,Krush Groove,1985,3000000,11052713
18065,Next Day Air,2009,3000000,10172519
53862,Trippin',1999,3000000,9017070
30139,Phat Girlz,2006,3000000,7301115
15582,Teen Wolf Too,1987,3000000,7888000
30309,Real Women Have Curves,2002,3000000,7777790
7509,Water,2005,3000000,11322573
23531,Whipped,2000,3000000,4142507
40247,Please Give,2010,3000000,4566662
24126,Warlock: The Armageddon,1993,3000000,3902679
13982,8 Heads in a Duffel Bag,1997,3000000,4002884
16642,Days of Heaven,1978,3000000,3660880
17734,Thirteen Conversations About One Thing,2001,3000000,3705923
121986,Frances Ha,2013,3000000,11218621
17995,DysFunktional Family,2003,3000000,2255000
35691,Letters to God,2010,3000000,3237452
317930,Compadres,2016,3000000,7445044
11229,Freeway,1996,3000000,295493
22488,Love's Abiding Joy,2006,3000000,252726
82533,Damsels in Distress,2012,3000000,1324299
50942,Creature,1998,0,1108
34099,Brave New Girl,2004,0,0
79940,Tim and Eric's Billion Dollar Movie,2012,0,0
342,Summer Storm,2004,0,0
281230,Fort McCoy,2014,3000000,78948
38033,Chain Letter,2010,3000000,1022453
100975,Just Looking,1999,3000000,39852
39563,The Eclipse,2009,3000000,133411
27404,My Big Fat Independent Movie,2005,3000000,4655
170480,The Deported,2010,3000000,0
71866,Tanner Hall,2009,3000000,5073
192210,Open Road,2013,3000000,47469
180296,They Came Together,2014,3000000,82780
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2013,3000000,0
70006,Never Back Down 2: The Beatdown,2011,0,0
79587,Four Single Fathers,2009,3000000,0
176077,Enter the Dangerous Mind,2013,3000000,0
260947,Something Wicked,2014,3000000,0
342502,AWOL-72,2015,3000000,0
191229,Iguana,1988,3000000,0
43213,Chicago Overcoat,2009,3000000,0
44594,Barry Munday,2010,3000000,0
325173,Close Range,2015,3000000,0
55831,Boynton Beach Club,2005,2900000,3127472
351043,Amnesiac,2015,3000000,0
10226,High Tension,2003,2850000,6435262
66942,Griff the Invisible,2011,2900000,25935
356483,Unnatural,2015,3000000,0
21461,Lage Raho Munna Bhai,2006,2700000,31517561
55306,Ulee's Gold,1997,2700000,15600000
346081,Sardaarji,2015,0,0
16016,Journey to Saturn,2008,0,0
5900,The Dress,1996,2650000,16556
26371,Maurice,1987,2600000,3305831
14137,Beer League,2006,0,0
33106,Silver Medalist,2009,2600000,0
8875,Timber Falls,2007,2600000,71248
72914,"Fat, Sick & Nearly Dead",2010,2600000,0
9591,That Thing You Do!,1996,0,0
181330,Kevin Hart: Let Me Explain,2013,2500000,32327255
468,My Own Private Idaho,1991,2500000,6402593
50538,Evil Words,2003,0,0
25636,Jesus' Son,1999,2500000,1687548
19316,Saving Face,2004,2500000,1269705
21074,Brick Lane,2007,2500000,3838486
20,My Life Without Me,2003,2500000,12267275
13007,Religulous,2008,2500000,13881317
13518,Fuel,2008,2500000,174255
116584,Valley of the Heart's Delight,2006,2500000,118666
40428,8: The Mormon Proposition,2010,2500000,100280
17334,The Other End of the Line,2008,2500000,507446
1698,Anatomy,2000,0,0
76706,Christmas Mail,2010,2500000,0
254472,Stung,2015,2500000,0
332285,Antibirth,2016,2500000,0
13569,Thr3e,2006,2400000,1420418
356216,The Rise of the Krays,2015,2500000,0
146631,U.F.O.,2012,0,0
61038,Go for It!,2011,0,0
78373,"Dancer, Texas Pop. 81",1998,2300000,574838
74457,Redemption Road,2011,2300000,29384
283384,The Calling,2014,160000,32092
19933,The Brave Little Toaster,1987,2300000,0
433715,8 Days,2014,2500000,0
9916,The Last Sin Eater,2007,2200000,388390
309425,Do You Believe?,2015,2300000,14628921
14156,Impact Point,2008,2200000,0
360339,Eden,2015,0,16967
31163,Chicken Tikka Masala,2005,2160000,37865
297621,There's Always Woodstock,2014,0,0
16205,Jack Brooks: Monster Slayer,2007,2150000,0
9517,Bully,2001,2100000,1381824
6007,Elling,2001,2100000,399037
69640,Lies in Plain Sight,2010,2100000,0
371085,Sharkskin,2015,2100000,0
347548,Containment,2015,0,1428
322443,The Timber,2015,2100000,0
28165,The Toxic Avenger Part II,1989,2300000,0
12207,The Legend of Drunken Master,1994,10000000,11546543
20862,Smoke Signals,1998,2000000,7756617
2771,American Splendor,2003,2000000,8685632
11194,Touching the Void,2003,2000000,15396525
1382,Me and You and Everyone We Know,2005,2000000,9615464
4816,Ghost Dog: The Way of the Samurai,1999,2000000,10672492
17994,Witchboard,1986,2000000,7369373
14284,In the Shadow of the Moon,2007,2000000,2175587
57120,Meek's Cutoff,2010,2000000,1869928
22617,Dinner Rush,2000,2000000,1075504
55561,Clockwatchers,1997,2000000,539961
24363,House of D,2005,2000000,466106
13121,Teeth,2007,2000000,2350641
325140,Hum To Mohabbat Karega,2000,0,0
22913,24 7: Twenty Four Seven,1997,2000000,72544
67373,This Thing of Ours,2005,2000000,37227
171759,The Lost Medallion: The Adventures of Billy Stone,2013,0,0
206296,The Last Five Years,2014,0,0
35219,The Missing Person,2009,2000000,17896
7515,London,2005,2000000,12667
335866,Circle,2015,2000000,10024
13510,Eden Lake,2008,2000000,4294373
215881,Plush,2013,2000000,28864
18238,Lesbian Vampire Killers,2009,2000000,3620902
22600,Gangster's Paradise: Jerusalema,2008,0,0
12612,Freeze Frame,2004,2000000,105377
50698,Grave Encounters,2011,2000000,2151887
34335,Nine Dead,2010,2000000,0
459488,"To Be Frank, Sinatra at 100",2015,2000000,926
119458,Supercapitalist,2012,0,15919
20406,Rockaway,2007,2000000,0
3766,The Lady from Shanghai,1947,2000000,0
18616,No Man's Land: The Rise of Reeker,2008,2000000,0
18808,Highway,2002,2000000,0
95755,Small Apartments,2012,2000000,0
198062,Coffee Town,2013,2000000,0
188652,The Ghastly Love of Johnny X,2013,2000000,2436
174311,All Is Bright,2013,0,4556
12602,The Torture Chamber of Dr. Sadism,1967,0,0
153795,Straight A's,2013,0,0
17768,A Funny Thing Happened on the Way to the Forum,1966,2000000,0
13516,Slacker Uprising,2007,2000000,0
98549,The Legend of Hell's Gate: An American Conspiracy,2011,2000000,0
312793,The Walking Deceased,2015,2000000,0
309919,The Curse of Downers Grove,2015,2000000,0
299553,Shark Lake,2015,2000000,0
21309,River's Edge,1986,1900000,4600000
32235,Northfork,2003,1900000,1445140
329540,The Marine 4: Moving Target,2015,0,0
49020,Submarine,2011,1900000,4581937
159037,The Square,2013,1900000,740932
12838,One to Another,2006,0,0
157293,ABCD (Any Body Can Dance),2013,0,0
14048,Man on Wire,2008,1900000,5617067
356987,Abandoned,2015,0,0
295886,Brotherly Love,2015,1900000,478595
33511,Nowhere Boy,2009,1900000,7785229
542,The Crime of Padre Amaro,2002,0,0
62677,Songcatcher,2001,1800000,3050934
260778,Vaalu,2015,1900000,12444
58492,The Greatest Movie Ever Sold,2011,0,0
44562,Ed and His Dead Mother,1993,1800000,673
37232,Travellers and Magicians,2003,1800000,1322161
36334,Deadline - U.S.A.,1952,0,0
9783,Sublime,2007,1800000,0
386826,A Beginner's Guide to Snuff,2016,0,21031
205126,Independence Daysaster,2013,1800000,0
98557,Dysfunctional Friends,2012,1800000,0
246449,Against the Wild,2013,1800000,0
32579,Under the Same Moon,2008,0,0
1999,In the Bedroom,2001,1700000,42137871
9709,My Summer of Love,2004,1700000,4727375
25312,Yes,2005,1700000,661221
206284,Grace Unplugged,2013,1700000,2507159
27455,Foolish,1999,1600000,6026908
66468,N-Secure,2010,1600000,2595644
7973,Caramel,2007,0,0
283686,Out of the Dark,2014,1600000,419428
15976,The Bubble,2006,0,0
74084,Dil Jo Bhi Kahey...,2006,1600000,129319
1651,Mississippi Mermaid,1969,1600000,2627795
25428,I Love Your Work,2003,1600000,3264
298584,Cabin Fever,2016,1500000,30351664
308529,Kickboxer: Vengeance,2016,0,78794
20156,Exotica,1994,1500000,5046118
18079,Nine Queens,2000,0,0
127918,The Gatekeepers,2012,1500000,2592308
14054,Snow Angels,2008,1500000,414404
323271,Unsullied,2015,1500000,510957
13066,I Want Someone to Eat Cheese With,2006,1500000,194568
66025,Mooz-lum,2011,1500000,372239
11908,Hatchet,2006,1500000,240396
39541,Stolen Summer,2002,1500000,119841
51820,The Salon,2005,1500000,139084
291362,Road Hard,2015,1500000,113169
30082,Forty Shades of Blue,2005,1500000,172569
72913,Amigo,2010,1500000,184705
29406,Trucker,2008,1500000,52429
361505,Me You and Five Bucks,2015,1500000,2105
253306,Housebound,2014,1500000,236863
29595,Wal-Mart: The High Cost of Low Price,2005,0,0
46729,Fetching Cody,2005,1500000,0
294600,Last I Heard,2013,1500000,0
137347,Closer to the Moon,2013,0,0
290370,Mutant World,2014,1500000,0
426469,Growing Up Smith,2017,2000000,35312
356841,Checkmate,2015,1500000,0
301325,#Horror,2015,0,0
347755,Wind Walkers,2016,2000000,0
44413,The Holy Girl,2004,0,0
48463,Incident at Loch Ness,2004,1400000,56073
394047,The Dog Lover,2016,2000000,0
312791,GirlHouse,2014,1500000,0
266034,The Blue Room,2014,0,0
280381,House at the End of the Drive,2014,1400000,0
2661,Batman,1966,35000000,411348924
218500,The Ballad of Gregorio Cortez,1983,1305000,909000
309,The Celebration,1998,0,0
27845,Trees Lounge,1996,1300000,749741
52790,The Basket,2000,1300000,609042
100275,Eddie: The Sleepwalking Cannibal,2012,1400000,1632
295914,Queen of the Mountains,2014,0,0
42033,Def-Con 4,1985,1300000,210904
19187,The Hebrew Hammer,2003,1300000,90213
46415,Neal 'n' Nikki,2005,1300000,329621
38570,The 41YearOld Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,2010,0,0
27588,Forget Me Not,2009,1300000,13465
84197,Filly Brown,2013,1250000,2940411
46256,The Lion of Judah,2011,1500000,0
278316,Da Sweet Blood of Jesus,2014,1250000,0
1412,"Sex, Lies, and Videotape",1989,1200000,36741667
357834,The Algerian,2015,1300000,0
215924,The Amazing Catfish,2013,0,0
480,Monsoon Wedding,2001,1200000,27025600
14295,You Can Count on Me,2000,1200000,10827356
20770,But I'm a Cheerleader,1999,0,0
60400,The Blue Bird,1940,1200000,887000
310569,The Second Mother,2015,0,0
98369,Blue Like Jazz,2012,1200000,595018
114065,Down & Out With The Dolls,2003,1200000,58936
49951,Certifiably Jonathan,2007,1200000,7826
86331,Desire,2011,0,0
355629,The Blade of Don Juan,2013,0,0
16433,Grand Theft Parsons,2003,1200000,0
15544,Extreme Movie,2008,1200000,81338
107315,Below Zero,2011,1200000,0
137955,Crowsnest,2012,1200000,0
59917,Cotton Comes to Harlem,1970,1200000,0
157422,The Wicked Within,2015,1200000,0
310933,Bleeding Hearts,2013,1200000,0
12877,Dead Man's Shoes,2004,1125000,414736
102840,Sex With Strangers,2002,1100000,247740
55616,Dracula: Pages from a Virgin's Diary,2002,1100000,81371
29697,Faith Like Potatoes,2006,1100000,0
50037,Beyond the Black Rainbow,2010,1100000,56491
53502,The Dead Undead,2010,1100000,0
202604,The Vatican Exorcisms,2013,1100000,0
27374,Lake Mungo,2008,1100000,0
26815,Rocket Singh: Salesman of the Year,2009,1070000,5348767
811,Silent Running,1972,1100000,0
244776,The Sleepwalker,2014,1100000,2636
93856,Chernobyl Diaries,2012,1000000,42411721
7944,Shine a Light,2008,1000000,16173879
361475,Departure,2016,0,0
18570,"Food, Inc.",2008,1000000,4731944
83860,October Baby,2011,1000000,5391992
41469,Next Stop Wonderland,1998,1000000,3465703
244772,The Skeleton Twins,2014,1000000,5797192
50837,Martha Marcy May Marlene,2011,1000000,5438911
248774,Obvious Child,2014,1000000,3324070
10183,Frozen River,2008,1000000,6030129
159014,20 Feet from Stardom,2013,1000000,5892466
49963,Walking and Talking,1996,1000000,1615787
9707,Bubba Ho-tep,2002,1000000,1492895
37532,Slam,1998,1000000,1087521
8675,Orgazmo,1997,1000000,627287
13132,All the Real Girls,2003,1000000,703020
47686,Dream with the Fishes,1997,1000000,542909
192132,Palo Alto,2014,1000000,1156309
24424,Ajami,2009,1000000,2721096
13198,Wristcutters: A Love Story,2006,1000000,473769
244267,I Origins,2014,1000000,852399
21413,The Battle of Shaker Heights,2003,1000000,839145
39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2006,1000000,215559
62402,Guiana 1838,2004,1000000,227241
206412,Lisa Picard Is Famous,2000,1000000,113433
201132,Antarctica: A Year on Ice,2013,1000000,288757
251471,A LEGO Brickumentary,2015,0,0
112456,Hardflip,2012,1000000,96734
20296,Chocolate: Deep Dark Secrets,2005,1000000,1549000
25983,The House of the Devil,2009,900000,102812
66195,The Perfect Host,2010,1000000,51587
16155,Safe Men,1998,1000000,21210
46727,Speedway Junky,1999,1000000,17127
55180,The Last Big Thing,1998,1000000,22434
29015,The Specials,2000,1000000,12996
91122,16 to Life,2009,1000000,11574
320146,Creative Control,2016,1000000,63014
219716,Sparkler,1999,1000000,5494
43630,The Helix... Loaded,2005,1000000,3700
56491,In Her Line of Fire,2006,1000000,884
99826,The Jimmy Show,2002,1000000,703
186935,Heli,2013,1000000,552614
357441,Karachi se Lahore,2015,1000000,17721
19344,Loving Annabelle,2006,1000000,5382
242083,Hits,2014,1000000,15156
18869,Jimmy and Judy,2006,1000000,0
26673,Frat Party,2009,1000000,0
41830,The Party's Over,1965,1000000,0
37694,Proud,2004,1000000,0
63287,The Poker House,2008,1000000,0
335874,Childless,2015,1000000,1036
34592,ZMD: Zombies of Mass Destruction,2009,0,0
92635,Snow White: A Deadly Summer,2012,1000000,0
258755,Hidden Away,2014,1000000,0
96534,My Last Day Without You,2011,1000000,0
21283,Steppin: The Movie,2009,1000000,0
272724,Doc Holliday's Revenge,2014,1000000,0
84178,Black Rock,2012,1000000,0
101179,Truth or Dare,2012,3500000,95292744
52462,The Pet,2006,1000000,0
269057,Bang Bang Baby,2014,1000000,0
287524,Fear Clinic,2014,1000000,0
206213,Zombie Hunter,2013,1000000,0
248402,A Fine Step,2014,1000000,0
