id,title,year,budget,revenue
274758,Give Me Shelter,2014,0,136000
61038,Go for It!,2011,0,0
347764,Goddess of Love,2015,0,0
21765,Good Boy!,2003,0,4530000
62008,Good Deeds,2012,1400000,3560000
34417,Good Intentions,2010,0,0
253626,Good Kill,2015,0,0
16433,Grand Theft Parsons,2003,0,0
182873,Green Street Hooligans: Underground,2013,0,0
9434,Grosse Pointe Blank,1997,1500000,3107000
289180,H.,2014,0,0
165864,Hansel and Gretel Get Baked,2013,450000,0
279759,Harrison Montgomery,2008,0,0
193603,Hayride,2012,0,0
70670,Headhunters,2011,363700,1539000
292481,Henry & Me,2014,0,0
220490,Her Cry: La Llorona Investigation,2013,0,0
354624,Heroes of Dirt,2015,0,0
17710,Hey Arnold! The Movie,2002,300000,1520000
258755,Hidden Away,2014,0,0
89857,High Road,2012,0,0
13649,High School Musical 2,2007,700000,0
18808,Highway,2002,1400000,0
306667,Horse Camp,2015,0,0
280381,House at the End of the Drive,2014,0,0
158150,How to Fall in Love,2012,0,0
325140,Hum To Mohabbat Karega,2000,0,0
90414,"I Love You, Don't Touch Me!",1997,0,0
12555,I Served the King of England,2006,8445000,730000
191229,Iguana,1988,0,0
14156,Impact Point,2008,0,0
252360,In the Name of the King III,2013,350000,0
205126,Independence Daysaster,2013,0,0
80215,Indie Game: The Movie,2012,0,0
340611,Indignation,2016,0,340000
24869,Ink,2009,250000,0
244316,Into the Grizzly Maze,2015,1000000,0
15983,Invasion U.S.A.,1985,1200000,1750000
40862,Iraq for Sale: The War Profiteers,2006,368000,0
16205,Jack Brooks: Monster Slayer,2007,250000,0
18869,Jimmy and Judy,2006,100000,0
16016,Journey to Saturn,2008,0,0
42222,Julia,1977,784000,2070000
385636,Juliet and Alfa Romeo,2015,0,0
35696,Juwanna Mann,2002,0,1380000
308529,Kickboxer: Vengeance,2016,1700000,287779
290864,Kung Fu Jungle,2014,0,2330000
27374,Lake Mungo,2008,170000,29850
294600,Last I Heard,2013,0,0
73532,Le Havre,2011,380000,1294000
300706,Let's Kill Ward's Wife,2014,500000,0
69640,Lies in Plain Sight,2010,0,0
331493,Light from the Darkroom,2014,0,0
12093,Lilya 4-ever,2002,322530,184023
331592,Listening,2015,0,516337
31203,Little Nicholas,2009,2270000,6280000
78705,Live-In Maid,2004,0,0
241766,Lords of London,2014,0,0
189711,Love in the Time of Monsters,2014,0,0
45138,Machine Gun McCain,1969,0,0
103370,Madea's Witness Protection,2012,2000000,6690000
13498,Man of the House,2005,4000000,2160000
185465,Manito,2002,25000,0
30379,Megiddo: The Omega Code 2,2001,2000000,600000
38940,Men of War,1994,600000,0
426067,Midnight Cabaret,1990,0,0
62116,Mozart's Sister,2010,450000,839654
290370,Mutant World,2014,0,0
198370,Mutual Friends,2014,0,0
96534,My Last Day Without You,2011,0,0
220488,My Lucky Star,2013,800000,2279000
9644,National Lampoon's Loaded Weapon 1,1993,820000,5100000
361159,Navy Seals vs. Zombies,2015,120000,0
70006,Never Back Down 2: The Beatdown,2011,550000,0
34335,Nine Dead,2010,0,0
18079,Nine Queens,2000,0,1241000
18616,No Man's Land: The Rise of Reeker,2008,200000,0
19495,Nomad: The Warrior,2005,4000000,308900
11065,O,2001,0,1921000
12838,One to Another,2006,0,0
51130,Open Secret,1948,0,0
48035,Ordet,1955,0,0
205588,Our Kind of Traitor,2016,400000,970000
244339,Out of Inferno,2013,15000000,2411000
14608,Partition,2007,1000000,0
408429,Perfect Cowboy,2014,0,0
11546,Police Academy: Mission to Moscow,1994,1000000,126247
326284,Pound of Flesh,2015,750000,0
8617,Prom Night,2008,2000000,5720000
37694,Proud,2004,0,0
20065,Purple Violets,2007,400000,0
360188,Queen Crab,2015,0,0
295914,Queen of the Mountains,2014,130000,0
362105,R.L. Stine's Monsterville: The Cabinet of Souls,2015,0,0
280871,Ramanujan,2014,0,0
38780,Rampage,2009,0,0
176074,Reality Show,2015,0,0
291081,Red Riding: In the Year of Our Lord 1974,2009,0,0
106845,Re-Kill,2015,950000,0
14353,Repo! The Genetic Opera,2008,850000,188126
153397,Restless,2012,0,0
11011,Rihie Rih,1994,4000000,3810000
328307,Rise of the Entrepreneur: The Search for a Better Way,2014,0,0
308467,Roadside,2013,0,0
20406,Rockaway,2007,0,0
379532,Rodeo Girl,2016,0,0
371690,Rotor DR1,2015,300000,0
40914,Royal Kill,2009,350000,50090
290391,"Run, Hide, Die",2015,0,0
447027,Running Forever,2015,0,0
46252,Rust,2010,0,0
25786,Samantha: An American Girl Holiday,2004,0,0
286939,Sanctuary: Quite a Conundrum,2012,0,0
346081,Sardaarji,2015,0,37620000
13193,Saved!,2004,500000,1010000
66607,Saving Private Perez,2011,0,933000
367961,Savva. Heart of the Warrior,2015,0,0
20309,Say It Isn't So,2001,2500000,1230000
126186,Shanghai Calling,2012,0,0
299553,Shark Lake,2015,0,0
205321,Sharknado,2013,200000,0
371085,Sharkskin,2015,0,0
20083,Shinjuku Incident,2009,1500000,546100
71805,Shipwrecked,1990,6000000,1510000
113406,Should've Been Romeo,2012,0,0
157909,Show Me,2004,900000,0
231617,"Signed, Sealed, Delivered",2013,0,0
811,Silent Running,1972,135000,0
33106,Silver Medalist,2009,0,0
13516,Slacker Uprising,2007,0,0
77495,Sleep Tight,2011,500000,870000
95755,Small Apartments,2012,0,0
92635,Snow White: A Deadly Summer,2012,100000,0
9092,Snow White: A Tale of Terror,1997,0,0
80468,Some Guy Who Kills People,2011,0,0
260947,Something Wicked,2014,300000,0
23988,Stan Helsing,2009,1400000,0
333355,Star Wars: Clone Wars: Volume 1,2005,0,0
27686,State Fair,1945,0,401800
21283,Steppin: The Movie,2009,0,0
287625,Stories of Our Lives,2014,15000,0
153795,Straight A's,2013,0,520000
13538,Straightheads,2007,180000,0
254472,Stung,2015,0,0
322194,Subconscious,2015,0,0
9783,Sublime,2007,180000,0
342,Summer Storm,2004,270000,208500
60463,Sunday School Musical,2008,0,0
69270,Super Hybrid,2010,1300000,0
119458,Supercapitalist,2012,500000,15919
29426,Survival of the Dead,2010,0,0
4550,Sympathy for Lady Vengeance,2005,450000,2380000
11658,Tae Guk Gi: The Brotherhood of War,2004,1280000,6980000
24034,Teacher's Pet,2004,1000000,650000
325123,Teeth and Blood,2015,0,0
9591,That Thing You Do!,1996,2600000,3460000
38570,The 41YearOld Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,2010,130000,0
357834,The Algerian,2015,0,0
215924,The Amazing Catfish,2013,130000,0
6968,The Baader Meinhof Complex,2008,1350000,1650000
304410,The Belier Family,2014,1300000,7280000
20055,The Betrayed,2008,0,0
19204,The Beyond,1981,400000,74760000
162396,The Big Swap,1998,0,31145
355629,The Blade of Don Juan,2013,0,0
38786,The Blood of My Brother: A Story of Death in Iraq,2005,0,0
266034,The Blue Room,2014,120000,110000
33468,The Brain That Wouldn't Die,1962,62000,0
19933,The Brave Little Toaster,1987,230000,230000
15976,The Bubble,2006,150000,103000
20981,The Call of Cthulhu,2005,0,0
309,The Celebration,1998,130000,0
115872,The Chambermaid on the Titanic,1997,0,0
5528,The Chorus,2004,0,8360000
77934,The Christmas Bunny,2010,0,0
8841,The Class,2008,0,2870000
8416,The Conformist,1970,750000,0
